graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
19,-7.000000000e+00,-6.000000000e+00,3.141592503e+00,-6.998840332e+00,-6.002011299e+00,-3.140677214e+00,-1.159667969e-03,2.011299133e-03,9.155058069e-04,2.321670530e-03,9.155058069e-04
20,-7.000000000e+00,-5.000000000e+00,-1.570796371e+00,-6.995637417e+00,-4.997332096e+00,-1.569625378e+00,-2.667903900e-03,4.362583160e-03,1.171020907e-03,5.113691557e-03,1.171020907e-03
21,-7.000000000e+00,-4.000000000e+00,3.141592503e+00,-6.997165680e+00,-3.996125460e+00,-3.140952587e+00,-2.834320068e-03,-3.874301910e-03,6.401834544e-04,4.800373688e-03,6.401834544e-04
22,-7.000000000e+00,-3.000000000e+00,-1.570796371e+00,-7.003310204e+00,-3.003133059e+00,-1.569671750e+00,3.133058548e-03,-3.310203552e-03,1.124567236e-03,4.557795823e-03,1.124567236e-03
23,-7.000000000e+00,-2.000000000e+00,3.141592503e+00,-6.996381760e+00,-2.007503271e+00,-3.140357971e+00,-3.618240356e-03,7.503271103e-03,1.234728377e-03,8.330110461e-03,1.234728377e-03
24,-7.000000000e+00,-1.000000000e+00,-1.570796371e+00,-7.000137806e+00,-1.015757322e+00,-1.569453597e+00,1.575732231e-02,-1.378059387e-04,1.342732692e-03,1.575792581e-02,1.342732692e-03
25,-7.000000000e+00,0.000000000e+00,3.141592503e+00,-7.002149582e+00,-8.118113503e-03,-3.140160799e+00,2.149581909e-03,8.118113503e-03,1.432041521e-03,8.397885598e-03,1.432041521e-03
26,-7.000000000e+00,1.000000000e+00,-1.570796371e+00,-7.007833004e+00,1.000499606e+00,-1.569537282e+00,-4.995465279e-04,-7.833003998e-03,1.259115292e-03,7.848916575e-03,1.259115292e-03
27,-7.000000000e+00,2.000000000e+00,3.141592503e+00,-7.002843857e+00,1.997431874e+00,-3.140773058e+00,2.843856812e-03,2.568125725e-03,8.196264389e-04,3.831813112e-03,8.196264389e-04
28,-7.000000000e+00,3.000000000e+00,-1.570796371e+00,-7.006763458e+00,3.002161026e+00,-1.569950342e+00,-2.161026001e-03,-6.763458252e-03,8.460461395e-04,7.100309711e-03,8.460461395e-04
29,-7.000000000e+00,4.000000000e+00,3.141592503e+00,-7.003447056e+00,4.004100323e+00,-3.141012192e+00,3.447055817e-03,-4.100561142e-03,5.804405664e-04,5.356939044e-03,5.804405664e-04
30,-7.000000000e+00,5.000000000e+00,-1.570796371e+00,-7.004916191e+00,5.004310131e+00,-1.570558786e+00,-4.310131073e-03,-4.916191101e-03,2.376321063e-04,6.538054906e-03,2.376321063e-04
31,-7.000000000e+00,6.000000000e+00,3.141592503e+00,-7.010505199e+00,6.002963066e+00,-3.140432596e+00,1.050519943e-02,-2.963066101e-03,1.160071930e-03,1.091508009e-02,1.160071930e-03
32,-7.000000000e+00,7.000000000e+00,-1.570796371e+00,-7.015460491e+00,7.001850128e+00,-1.569917202e+00,-1.850128174e-03,-1.546049118e-02,8.792205481e-04,1.557079889e-02,8.792205481e-04
33,-7.000000000e+00,8.000000000e+00,3.141592503e+00,-7.012761593e+00,8.002802849e+00,-3.140396595e+00,1.276159286e-02,-2.802371979e-03,1.196057186e-03,1.306566317e-02,1.196057186e-03
34,-6.000000000e+00,-8.000000000e+00,0.000000000e+00,-5.998071194e+00,-7.995015144e+00,4.470538115e-04,1.928806305e-03,4.984855652e-03,4.470538115e-04,5.345005076e-03,4.470538115e-04
35,-6.000000000e+00,-7.000000000e+00,1.570796371e+00,-6.000097275e+00,-6.996647358e+00,1.571446896e+00,3.352642059e-03,9.727478027e-05,6.505430210e-04,3.354053013e-03,6.505430210e-04
36,-6.000000000e+00,-6.000000000e+00,0.000000000e+00,-6.002015591e+00,-6.001354218e+00,1.073981286e-03,-2.015590668e-03,-1.354217529e-03,1.073981286e-03,2.428273205e-03,1.073981286e-03
37,-6.000000000e+00,-5.000000000e+00,1.570796371e+00,-6.000707150e+00,-5.000468254e+00,1.572309971e+00,-4.682540894e-04,7.071495056e-04,1.513620955e-03,8.481286932e-04,1.513620955e-03
38,-6.000000000e+00,-4.000000000e+00,0.000000000e+00,-6.000160217e+00,-4.003345013e+00,1.014229958e-03,-1.602172852e-04,-3.345012665e-03,1.014229958e-03,3.348847385e-03,1.014229958e-03
39,-6.000000000e+00,-3.000000000e+00,1.570796371e+00,-5.998993874e+00,-3.007974386e+00,1.572679520e+00,-7.974386215e-03,-1.006126404e-03,1.883200137e-03,8.037607186e-03,1.883200137e-03
40,-6.000000000e+00,-2.000000000e+00,0.000000000e+00,-6.000552177e+00,-2.001654863e+00,1.060701208e-03,-5.521774292e-04,-1.654863358e-03,1.060701208e-03,1.744555077e-03,1.060701208e-03
41,-6.000000000e+00,-1.000000000e+00,1.570796371e+00,-6.001636505e+00,-1.005958200e+00,1.572054148e+00,-5.958199501e-03,1.636505127e-03,1.257792814e-03,6.178858690e-03,1.257792814e-03
42,-6.000000000e+00,0.000000000e+00,0.000000000e+00,-6.008916378e+00,-1.701869885e-03,1.463345718e-03,-8.916378021e-03,-1.701869885e-03,1.463345718e-03,9.077343158e-03,1.463345718e-03
43,-6.000000000e+00,1.000000000e+00,1.570796371e+00,-6.013309002e+00,9.964278340e-01,1.571936846e+00,-3.572165966e-03,1.330900192e-02,1.140556298e-03,1.378005464e-02,1.140556298e-03
44,-6.000000000e+00,2.000000000e+00,0.000000000e+00,-6.010398865e+00,1.994516492e+00,6.310953177e-04,-1.039886475e-02,-5.483508110e-03,6.310953177e-04,1.175607275e-02,6.310953177e-04
45,-6.000000000e+00,3.000000000e+00,1.570796371e+00,-6.013123512e+00,3.002403736e+00,1.571531653e+00,2.403736115e-03,1.312351227e-02,7.353069959e-04,1.334183384e-02,7.353069959e-04
46,-6.000000000e+00,4.000000000e+00,0.000000000e+00,-6.005425453e+00,4.009780407e+00,7.652625209e-04,-5.425453186e-03,9.780406952e-03,7.652625209e-04,1.118444931e-02,7.652625209e-04
47,-6.000000000e+00,5.000000000e+00,1.570796371e+00,-6.007859707e+00,5.004189491e+00,1.571328282e+00,4.189491272e-03,7.859706879e-03,5.319730844e-04,8.906560950e-03,5.319730844e-04
48,-6.000000000e+00,6.000000000e+00,0.000000000e+00,-6.013144970e+00,5.999924183e+00,1.362535288e-03,-1.314496994e-02,-7.581710815e-05,1.362535288e-03,1.314518880e-02,1.362535288e-03
49,-6.000000000e+00,7.000000000e+00,1.570796371e+00,-6.022349358e+00,7.000089169e+00,1.572020888e+00,8.916854858e-05,2.234935760e-02,1.224532374e-03,2.234953642e-02,1.224532374e-03
50,-6.000000000e+00,8.000000000e+00,0.000000000e+00,-6.018655300e+00,7.996339321e+00,1.467286493e-03,-1.865530014e-02,-3.660678864e-03,1.467286493e-03,1.901107095e-02,1.467286493e-03
51,-5.000000000e+00,-8.000000000e+00,3.141592503e+00,-5.001276016e+00,-7.999590397e+00,-3.140629053e+00,1.276016235e-03,-4.091262817e-04,9.636318428e-04,1.340000657e-03,9.636318428e-04
52,-5.000000000e+00,-7.000000000e+00,-1.570796371e+00,-4.994724751e+00,-6.992940903e+00,-1.569690466e+00,-7.059097290e-03,5.275249481e-03,1.105942414e-03,8.812440559e-03,1.105942414e-03
53,-5.000000000e+00,-6.000000000e+00,3.141592503e+00,-4.997338295e+00,-5.998892784e+00,-3.140540361e+00,-2.661705017e-03,-1.107215881e-03,1.052460284e-03,2.882811241e-03,1.052460284e-03
54,-5.000000000e+00,-5.000000000e+00,-1.570796371e+00,-5.001461506e+00,-5.003997803e+00,-1.569488049e+00,3.997802734e-03,-1.461505890e-03,1.308366307e-03,4.256574437e-03,1.308366307e-03
55,-5.000000000e+00,-4.000000000e+00,3.141592503e+00,-5.002535343e+00,-3.996989489e+00,-3.140341759e+00,2.535343170e-03,-3.010511398e-03,1.250989386e-03,3.935879096e-03,1.250989386e-03
56,-5.000000000e+00,-3.000000000e+00,-1.570796371e+00,-4.997408390e+00,-2.999274492e+00,-1.569406390e+00,-7.255077362e-04,2.591609955e-03,1.389969373e-03,2.691245638e-03,1.389969373e-03
57,-5.000000000e+00,-2.000000000e+00,3.141592503e+00,-5.003834248e+00,-1.995143652e+00,-3.140273571e+00,3.834247589e-03,-4.856348038e-03,1.319200150e-03,6.187533494e-03,1.319200150e-03
58,-5.000000000e+00,-1.000000000e+00,-1.570796371e+00,-4.996242523e+00,-1.003304839e+00,-1.569420099e+00,3.304839134e-03,3.757476807e-03,1.376267755e-03,5.004057661e-03,1.376267755e-03
59,-5.000000000e+00,0.000000000e+00,3.141592503e+00,-5.006511688e+00,7.610280300e-04,-3.140218258e+00,6.511688232e-03,-7.610275061e-04,1.374586602e-03,6.556008477e-03,1.374586602e-03
60,-5.000000000e+00,1.000000000e+00,-1.570796371e+00,-5.012814045e+00,9.985197186e-01,-1.569867611e+00,1.480281353e-03,-1.281404495e-02,9.288142901e-04,1.289926283e-02,9.288142901e-04
61,-5.000000000e+00,2.000000000e+00,3.141592503e+00,-5.011655331e+00,1.989967346e+00,-3.140472412e+00,1.165533066e-02,1.003265381e-02,1.120325644e-03,1.537858509e-02,1.120325644e-03
62,-5.000000000e+00,3.000000000e+00,-1.570796371e+00,-5.010674477e+00,2.997318506e+00,-1.569515467e+00,2.681493759e-03,-1.067447662e-02,1.280852477e-03,1.100612804e-02,1.280852477e-03
63,-5.000000000e+00,4.000000000e+00,3.141592503e+00,-5.014163971e+00,4.001712799e+00,-3.140908718e+00,1.416397095e-02,-1.712799072e-03,6.840422866e-04,1.426715683e-02,6.840422866e-04
64,-5.000000000e+00,5.000000000e+00,-1.570796371e+00,-5.013699055e+00,5.008654118e+00,-1.569893241e+00,-8.654117584e-03,-1.369905472e-02,9.031419759e-04,1.620363630e-02,9.031419759e-04
65,-5.000000000e+00,6.000000000e+00,3.141592503e+00,-5.010628700e+00,6.005253792e+00,-3.141084671e+00,1.062870026e-02,-5.253791809e-03,5.080245319e-04,1.185628865e-02,5.080245319e-04
66,-5.000000000e+00,7.000000000e+00,-1.570796371e+00,-5.018254757e+00,7.005065918e+00,-1.570470214e+00,-5.065917969e-03,-1.825475693e-02,3.261346428e-04,1.894464716e-02,3.261346428e-04
67,-5.000000000e+00,8.000000000e+00,3.141592503e+00,-5.012865067e+00,8.001835823e+00,-3.141029835e+00,1.286506653e-02,-1.836299896e-03,5.629540537e-04,1.299545821e-02,5.629540537e-04
68,-4.000000000e+00,-8.000000000e+00,0.000000000e+00,-4.006080627e+00,-7.996119976e+00,7.679312839e-04,-6.080627441e-03,3.880023956e-03,7.679312839e-04,7.213086355e-03,7.679312839e-04
69,-4.000000000e+00,-7.000000000e+00,1.570796371e+00,-3.998168230e+00,-6.990878582e+00,1.571709514e+00,9.121417999e-03,-1.832008362e-03,9.131372208e-04,9.303575382e-03,9.131372208e-04
70,-4.000000000e+00,-6.000000000e+00,0.000000000e+00,-3.999862671e+00,-5.995012283e+00,1.296877861e-03,1.373291016e-04,4.987716675e-03,1.296877861e-03,4.989606794e-03,1.296877861e-03
71,-4.000000000e+00,-5.000000000e+00,1.570796371e+00,-3.997750282e+00,-4.997508049e+00,1.571708679e+00,2.491950989e-03,-2.249479294e-03,9.123228374e-04,3.357078647e-03,9.123228374e-04
72,-4.000000000e+00,-4.000000000e+00,0.000000000e+00,-4.004256725e+00,-3.995188951e+00,8.873610059e-04,-4.256725311e-03,4.811048508e-03,8.873610059e-04,6.423853803e-03,8.873610059e-04
73,-4.000000000e+00,-3.000000000e+00,1.570796371e+00,-4.002355576e+00,-3.001684904e+00,1.571925879e+00,-1.684904099e-03,2.355575562e-03,1.129547833e-03,2.896141959e-03,1.129547833e-03
74,-4.000000000e+00,-2.000000000e+00,0.000000000e+00,-4.009528160e+00,-1.996455312e+00,1.186342794e-03,-9.528160095e-03,3.544688225e-03,1.186342794e-03,1.016615238e-02,1.186342794e-03
75,-4.000000000e+00,-1.000000000e+00,1.570796371e+00,-4.003678799e+00,-1.001142144e+00,1.571992397e+00,-1.142203808e-03,3.678798676e-03,1.196026686e-03,3.852037014e-03,1.196026686e-03
76,-4.000000000e+00,0.000000000e+00,0.000000000e+00,-4.013422966e+00,2.184704412e-03,1.303907484e-03,-1.342296600e-02,2.184704412e-03,1.303907484e-03,1.359959412e-02,1.303907484e-03
77,-4.000000000e+00,1.000000000e+00,1.570796371e+00,-4.012225151e+00,9.963005185e-01,1.571846485e+00,-3.699421883e-03,1.222515106e-02,1.050103572e-03,1.277262904e-02,1.050103572e-03
78,-4.000000000e+00,2.000000000e+00,0.000000000e+00,-4.019272804e+00,1.996516466e+00,1.047592959e-03,-1.927280426e-02,-3.483533859e-03,1.047592959e-03,1.958509721e-02,1.047592959e-03
79,-4.000000000e+00,3.000000000e+00,1.570796371e+00,-4.018490791e+00,3.005225420e+00,1.571931124e+00,5.225419998e-03,1.849102974e-02,1.134749153e-03,1.921518147e-02,1.134749153e-03
80,-4.000000000e+00,4.000000000e+00,0.000000000e+00,-4.017658710e+00,4.001407146e+00,1.468265546e-03,-1.765871048e-02,1.407146454e-03,1.468265546e-03,1.771468669e-02,1.468265546e-03
81,-4.000000000e+00,5.000000000e+00,1.570796371e+00,-4.011700153e+00,5.008785725e+00,1.572181821e+00,8.785724640e-03,1.170039177e-02,1.385475975e-03,1.463175099e-02,1.385475975e-03
82,-4.000000000e+00,6.000000000e+00,0.000000000e+00,-4.016740322e+00,6.004867554e+00,9.422564181e-04,-1.674032211e-02,4.867553711e-03,9.422564181e-04,1.743363030e-02,9.422564181e-04
83,-4.000000000e+00,7.000000000e+00,1.570796371e+00,-4.011579037e+00,7.004707813e+00,1.571042895e+00,4.707813263e-03,1.157879829e-02,2.465157886e-04,1.249928307e-02,2.465157886e-04
84,-4.000000000e+00,8.000000000e+00,0.000000000e+00,-4.019129753e+00,8.002605438e+00,1.065336168e-03,-1.912975311e-02,2.605438232e-03,1.065336168e-03,1.930636726e-02,1.065336168e-03
85,-3.000000000e+00,-8.000000000e+00,3.141592503e+00,-3.003610134e+00,-7.990185261e+00,-3.140452862e+00,3.610134125e-03,-9.814262390e-03,1.139921020e-03,1.045718975e-02,1.139921020e-03
86,-3.000000000e+00,-7.000000000e+00,-1.570796371e+00,-3.002362490e+00,-6.994326115e+00,-1.570025086e+00,-5.673885345e-03,-2.362489700e-03,7.712972001e-04,6.146082655e-03,7.712972001e-04
87,-3.000000000e+00,-6.000000000e+00,3.141592503e+00,-3.006038666e+00,-5.990253925e+00,-3.141299248e+00,6.038665771e-03,-9.746074677e-03,2.934971999e-04,1.146522816e-02,2.934971999e-04
88,-3.000000000e+00,-5.000000000e+00,-1.570796371e+00,-3.001170874e+00,-4.989119530e+00,-1.570088863e+00,-1.088047028e-02,-1.170873642e-03,7.075026515e-04,1.094328891e-02,7.075026515e-04
89,-3.000000000e+00,-4.000000000e+00,3.141592503e+00,-2.996654987e+00,-3.991582155e+00,-3.140426874e+00,-3.345012665e-03,-8.418083191e-03,1.165894326e-03,9.058323689e-03,1.165894326e-03
90,-3.000000000e+00,-3.000000000e+00,-1.570796371e+00,-2.999562025e+00,-2.996835470e+00,-1.569394588e+00,-3.164529800e-03,4.379749298e-04,1.401746296e-03,3.194694174e-03,1.401746296e-03
91,-3.000000000e+00,-2.000000000e+00,3.141592503e+00,-3.003983259e+00,-2.002182245e+00,-3.140491724e+00,3.983259201e-03,2.182245255e-03,1.100921188e-03,4.541866016e-03,1.100921188e-03
92,-3.000000000e+00,-1.000000000e+00,-1.570796371e+00,-3.012044191e+00,-9.996941686e-01,-1.569603205e+00,-3.058314323e-04,-1.204419136e-02,1.193133648e-03,1.204807404e-02,1.193133648e-03
93,-3.000000000e+00,0.000000000e+00,3.141592503e+00,-3.006922960e+00,3.439028515e-03,-3.140476227e+00,6.922960281e-03,-3.439027816e-03,1.116482192e-03,7.730090059e-03,1.116482192e-03
94,-3.000000000e+00,1.000000000e+00,-1.570796371e+00,-3.016080856e+00,9.964869022e-01,-1.569657207e+00,3.513097763e-03,-1.608085632e-02,1.139145577e-03,1.646012813e-02,1.139145577e-03
95,-3.000000000e+00,2.000000000e+00,3.141592503e+00,-3.014864445e+00,2.002143383e+00,-3.140112162e+00,1.486444473e-02,-2.143383026e-03,1.480610925e-03,1.501818281e-02,1.480610925e-03
96,-3.000000000e+00,3.000000000e+00,-1.570796371e+00,-3.014482021e+00,3.005128384e+00,-1.570015550e+00,-5.128383636e-03,-1.448202133e-02,7.808448281e-04,1.536324341e-02,7.808448281e-04
97,-3.000000000e+00,4.000000000e+00,3.141592503e+00,-3.010428429e+00,3.998020172e+00,-3.140470505e+00,1.042842865e-02,1.979827881e-03,1.122270944e-03,1.061469968e-02,1.122270944e-03
98,-3.000000000e+00,5.000000000e+00,-1.570796371e+00,-3.015602827e+00,5.003453255e+00,-1.569571614e+00,-3.453254700e-03,-1.560282707e-02,1.224726671e-03,1.598040015e-02,1.224726671e-03
99,-3.000000000e+00,6.000000000e+00,3.141592503e+00,-3.022582293e+00,6.002865791e+00,-3.139668703e+00,2.258229256e-02,-2.865791321e-03,1.923927339e-03,2.276340686e-02,1.923927339e-03
100,-3.000000000e+00,7.000000000e+00,-1.570796371e+00,-3.018169641e+00,7.005213737e+00,-1.569810152e+00,-5.213737488e-03,-1.816964149e-02,9.861650178e-04,1.890288107e-02,9.861650178e-04
101,-3.000000000e+00,8.000000000e+00,3.141592503e+00,-3.018565655e+00,7.999892712e+00,-3.140422821e+00,1.856565475e-02,1.072883606e-04,1.169896685e-03,1.856596582e-02,1.169896685e-03
102,-2.000000000e+00,-8.000000000e+00,0.000000000e+00,-2.002663851e+00,-7.992286682e+00,5.821528030e-04,-2.663850784e-03,7.713317871e-03,5.821528030e-04,8.160353638e-03,5.821528030e-04
103,-2.000000000e+00,-7.000000000e+00,1.570796371e+00,-2.006098032e+00,-6.984638691e+00,1.571580291e+00,1.536130905e-02,6.098031998e-03,7.839752943e-04,1.652742550e-02,7.839752943e-04
104,-2.000000000e+00,-6.000000000e+00,0.000000000e+00,-2.001205683e+00,-5.988452435e+00,9.726947756e-04,-1.205682755e-03,1.154756546e-02,9.726947756e-04,1.161033846e-02,9.726947756e-04
105,-2.000000000e+00,-5.000000000e+00,1.570796371e+00,-1.998819113e+00,-4.993255138e+00,1.571972489e+00,6.744861603e-03,-1.180887222e-03,1.176106976e-03,6.847456098e-03,1.176106976e-03
106,-2.000000000e+00,-4.000000000e+00,0.000000000e+00,-1.998174787e+00,-3.999086618e+00,1.246314845e-03,1.825213432e-03,9.133815765e-04,1.246314845e-03,2.040997380e-03,1.246314845e-03
107,-2.000000000e+00,-3.000000000e+00,1.570796371e+00,-2.007575035e+00,-2.995351315e+00,1.571990609e+00,4.648685455e-03,7.575035095e-03,1.194308978e-03,8.887712844e-03,1.194308978e-03
108,-2.000000000e+00,-2.000000000e+00,0.000000000e+00,-2.000474215e+00,-1.992486477e+00,1.184862922e-03,-4.742145538e-04,7.513523102e-03,1.184862922e-03,7.528473157e-03,1.184862922e-03
109,-2.000000000e+00,-1.000000000e+00,1.570796371e+00,-2.005320072e+00,-9.988931417e-01,1.571686149e+00,1.106858253e-03,5.320072174e-03,8.898319793e-04,5.433995277e-03,8.898319793e-04
110,-2.000000000e+00,0.000000000e+00,0.000000000e+00,-2.009316683e+00,8.039592765e-03,9.243167588e-04,-9.316682816e-03,8.039592765e-03,9.243167588e-04,1.230591908e-02,9.243167588e-04
111,-2.000000000e+00,1.000000000e+00,1.570796371e+00,-2.007723331e+00,1.004445672e+00,1.571857333e+00,4.445672035e-03,7.723331451e-03,1.061048475e-03,8.911444806e-03,1.061048475e-03
112,-2.000000000e+00,2.000000000e+00,0.000000000e+00,-2.010619879e+00,1.999321103e+00,1.521120896e-03,-1.061987877e-02,-6.788969040e-04,1.521120896e-03,1.064155623e-02,1.521120896e-03
113,-2.000000000e+00,3.000000000e+00,1.570796371e+00,-2.020009279e+00,3.000927448e+00,1.572214007e+00,9.274482727e-04,2.000916004e-02,1.417690190e-03,2.003064379e-02,1.417690190e-03
114,-2.000000000e+00,4.000000000e+00,0.000000000e+00,-2.012823343e+00,4.004653454e+00,1.449182280e-03,-1.282334328e-02,4.653453827e-03,1.449182280e-03,1.364158187e-02,1.449182280e-03
115,-2.000000000e+00,5.000000000e+00,1.570796371e+00,-2.016611576e+00,5.009774685e+00,1.571723104e+00,9.774684906e-03,1.661157608e-02,9.267614805e-04,1.927404851e-02,9.267614805e-04
116,-2.000000000e+00,6.000000000e+00,0.000000000e+00,-2.016394854e+00,6.007626057e+00,1.126624760e-03,-1.639485359e-02,7.626056671e-03,1.126624760e-03,1.808170229e-02,1.126624760e-03
117,-2.000000000e+00,7.000000000e+00,1.570796371e+00,-2.013723135e+00,6.999293804e+00,1.571999431e+00,-7.061958313e-04,1.372325420e-02,1.203100430e-03,1.374141220e-02,1.203100430e-03
118,-2.000000000e+00,8.000000000e+00,0.000000000e+00,-2.019973755e+00,8.002990723e+00,1.832743641e-03,-1.997375488e-02,2.990722656e-03,1.832743641e-03,2.019641735e-02,1.832743641e-03
119,-1.000000000e+00,-8.000000000e+00,3.141592503e+00,-1.007937670e+00,-7.987501144e+00,-3.141221046e+00,7.937669754e-03,-1.249885559e-02,3.717327199e-04,1.480634883e-02,3.717327199e-04
120,-1.000000000e+00,-7.000000000e+00,-1.570796371e+00,-1.014760017e+00,-6.986784458e+00,-1.570172548e+00,-1.321554184e-02,-1.475995779e-02,6.238794303e-04,1.981178671e-02,6.238794303e-04
121,-1.000000000e+00,-6.000000000e+00,3.141592503e+00,-1.005877733e+00,-5.981906414e+00,-3.140916109e+00,5.877792835e-03,-1.809358597e-02,6.766098086e-04,1.902436092e-02,6.766098086e-04
122,-1.000000000e+00,-5.000000000e+00,-1.570796371e+00,-1.006861448e+00,-4.983868599e+00,-1.569560170e+00,-1.613140106e-02,-6.861448288e-03,1.236179145e-03,1.753001846e-02,1.236179145e-03
123,-1.000000000e+00,-4.000000000e+00,3.141592503e+00,-1.007191300e+00,-3.992100716e+00,-3.140359879e+00,7.191300392e-03,-7.899284363e-03,1.232818700e-03,1.068239193e-02,1.232818700e-03
124,-1.000000000e+00,-3.000000000e+00,-1.570796371e+00,-1.004566789e+00,-2.994251728e+00,-1.569525480e+00,-5.748271942e-03,-4.566788673e-03,1.270836685e-03,7.341538556e-03,1.270836685e-03
125,-1.000000000e+00,-2.000000000e+00,3.141592503e+00,-1.007140875e+00,-1.993564367e+00,-3.140123606e+00,7.140934467e-03,-6.435513496e-03,1.469253912e-03,9.612948634e-03,1.469253912e-03
126,-1.000000000e+00,-1.000000000e+00,-1.570796371e+00,-1.004844427e+00,-9.935387373e-01,-1.569658756e+00,-6.461203098e-03,-4.844486713e-03,1.137650805e-03,8.075654507e-03,1.137650805e-03
127,-1.000000000e+00,0.000000000e+00,3.141592503e+00,-1.007851243e+00,2.883745590e-03,-3.140481710e+00,7.851243019e-03,-2.883744892e-03,1.110917423e-03,8.364089765e-03,1.110917423e-03
128,-1.000000000e+00,1.000000000e+00,-1.570796371e+00,-1.011333108e+00,1.003101349e+00,-1.570231795e+00,-3.101408482e-03,-1.133310795e-02,5.645766505e-04,1.174981147e-02,5.645766505e-04
129,-1.000000000e+00,2.000000000e+00,3.141592503e+00,-1.016712904e+00,2.005008936e+00,-3.140409708e+00,1.671290398e-02,-5.009055138e-03,1.182931359e-03,1.744740084e-02,1.182931359e-03
130,-1.000000000e+00,3.000000000e+00,-1.570796371e+00,-1.018702149e+00,3.009375811e+00,-1.569163442e+00,-9.375810623e-03,-1.870214939e-02,1.632958883e-03,2.092071250e-02,1.632958883e-03
131,-1.000000000e+00,4.000000000e+00,3.141592503e+00,-1.018750191e+00,4.002767563e+00,-3.139610291e+00,1.875019073e-02,-2.767562866e-03,1.982528251e-03,1.895333827e-02,1.982528251e-03
