graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
27,-7.000000000e+00,2.000000000e+00,3.141592503e+00,-6.906150341e+00,2.134419918e+00,3.119889498e+00,-9.384965897e-02,-1.344197989e-01,-2.170303650e-02,1.639403552e-01,2.170303650e-02
28,-7.000000000e+00,3.000000000e+00,-1.570796371e+00,-6.878190517e+00,3.149447441e+00,-1.594929934e+00,-1.494474411e-01,1.218094826e-01,-2.413364127e-02,1.928006411e-01,2.413364127e-02
29,-7.000000000e+00,4.000000000e+00,3.141592503e+00,-6.848570347e+00,4.165029049e+00,3.114965439e+00,-1.514296532e-01,-1.650292873e-01,-2.662715502e-02,2.239768058e-01,2.662715502e-02
30,-7.000000000e+00,5.000000000e+00,-1.570796371e+00,-6.813785553e+00,5.177019119e+00,-1.599332094e+00,-1.770191193e-01,1.862144470e-01,-2.853581123e-02,2.569272220e-01,2.853581123e-02
31,-7.000000000e+00,6.000000000e+00,3.141592503e+00,-6.777280807e+00,6.189922333e+00,3.110853434e+00,-2.227191925e-01,-1.899223328e-01,-3.073916957e-02,2.927017808e-01,3.073916957e-02
32,-7.000000000e+00,7.000000000e+00,-1.570796371e+00,-6.737584114e+00,7.198248386e+00,-1.602916002e+00,-1.982483864e-01,2.624158859e-01,-3.211971745e-02,3.288837373e-01,3.211971745e-02
33,-7.000000000e+00,8.000000000e+00,3.141592503e+00,-6.693786144e+00,8.207406044e+00,3.107578993e+00,-3.062133789e-01,-2.074055672e-01,-3.401346505e-02,3.698427975e-01,3.401346505e-02
34,-6.000000000e+00,-8.000000000e+00,0.000000000e+00,-6.017171860e+00,-7.986305714e+00,-3.268844215e-03,-1.717185974e-02,1.369428635e-02,-3.268844215e-03,2.196374908e-02,3.268844215e-03
35,-6.000000000e+00,-7.000000000e+00,1.570796371e+00,-6.023638725e+00,-6.979464054e+00,1.565682411e+00,2.053594589e-02,2.363872528e-02,-5.113933235e-03,3.131316602e-02,5.113933235e-03
36,-6.000000000e+00,-6.000000000e+00,0.000000000e+00,-6.024458408e+00,-5.974055290e+00,-6.193052046e-03,-2.445840836e-02,2.594470978e-02,-6.193052046e-03,3.565587848e-02,6.193052046e-03
37,-6.000000000e+00,-5.000000000e+00,1.570796371e+00,-6.021006107e+00,-4.964868546e+00,1.562644482e+00,3.513145447e-02,2.100610733e-02,-8.151851594e-03,4.093257338e-02,8.151851594e-03
38,-6.000000000e+00,-4.000000000e+00,0.000000000e+00,-6.015765190e+00,-3.955879688e+00,-9.775320999e-03,-1.576519012e-02,4.412031174e-02,-9.775320999e-03,4.685235396e-02,9.775320999e-03
39,-6.000000000e+00,-3.000000000e+00,1.570796371e+00,-6.004738331e+00,-2.943654299e+00,1.558580041e+00,5.634570122e-02,4.738330841e-03,-1.221635938e-02,5.654458329e-02,1.221635938e-02
40,-6.000000000e+00,-2.000000000e+00,0.000000000e+00,-5.990571022e+00,-1.931453586e+00,-1.434030943e-02,9.428977966e-03,6.854641438e-02,-1.434030943e-02,6.919188052e-02,1.434030943e-02
41,-6.000000000e+00,-1.000000000e+00,1.570796371e+00,-5.974246979e+00,-9.179942012e-01,1.554156780e+00,8.200579882e-02,-2.575302124e-02,-1.663957350e-02,8.595445752e-02,1.663957350e-02
42,-6.000000000e+00,0.000000000e+00,0.000000000e+00,-5.953950882e+00,9.388872236e-02,-1.881886832e-02,4.604911804e-02,9.388872236e-02,-1.881886832e-02,1.045734882e-01,1.881886832e-02
43,-6.000000000e+00,1.000000000e+00,1.570796371e+00,-5.931508541e+00,1.107206106e+00,1.549524784e+00,1.072061062e-01,-6.849145889e-02,-2.127152868e-02,1.272172481e-01,2.127152868e-02
44,-6.000000000e+00,2.000000000e+00,0.000000000e+00,-5.904246807e+00,2.121259451e+00,-2.379193716e-02,9.575319290e-02,1.212594509e-01,-2.379193716e-02,1.545073688e-01,2.379193716e-02
45,-6.000000000e+00,3.000000000e+00,1.570796371e+00,-5.875338078e+00,3.133744240e+00,1.544784546e+00,1.337442398e-01,-1.246619225e-01,-2.601178549e-02,1.828335822e-01,2.601178549e-02
46,-6.000000000e+00,4.000000000e+00,0.000000000e+00,-5.844797134e+00,4.147090912e+00,-2.848368138e-02,1.552028656e-01,1.470909119e-01,-2.848368138e-02,2.138309330e-01,2.848368138e-02
47,-6.000000000e+00,5.000000000e+00,1.570796371e+00,-5.808979511e+00,5.155862808e+00,1.540778756e+00,1.558628082e-01,-1.910204887e-01,-3.001767024e-02,2.465401441e-01,3.001767024e-02
48,-6.000000000e+00,6.000000000e+00,0.000000000e+00,-5.771353722e+00,6.165628910e+00,-3.195500374e-02,2.286462784e-01,1.656289101e-01,-3.195500374e-02,2.823332250e-01,3.195500374e-02
49,-6.000000000e+00,7.000000000e+00,1.570796371e+00,-5.729576111e+00,7.172671318e+00,1.537347794e+00,1.726713181e-01,-2.704238892e-01,-3.344858065e-02,3.208495975e-01,3.344858065e-02
50,-6.000000000e+00,8.000000000e+00,0.000000000e+00,-5.684969425e+00,8.178254128e+00,-3.489456326e-02,3.150305748e-01,1.782541275e-01,-3.489456326e-02,3.619652092e-01,3.489456326e-02
51,-5.000000000e+00,-8.000000000e+00,3.141592503e+00,-5.024995804e+00,-7.985758305e+00,3.137099028e+00,2.499580383e-02,-1.424121857e-02,-4.493569955e-03,2.876808122e-02,4.493569955e-03
52,-5.000000000e+00,-7.000000000e+00,-1.570796371e+00,-5.030906200e+00,-6.980678082e+00,-1.576950192e+00,-1.932191849e-02,-3.090620041e-02,-6.153905764e-03,3.644900396e-02,6.153905764e-03
53,-5.000000000e+00,-6.000000000e+00,3.141592503e+00,-5.030737877e+00,-5.975654602e+00,3.134005070e+00,3.073787689e-02,-2.434539795e-02,-7.587437984e-03,3.921116516e-02,7.587437984e-03
54,-5.000000000e+00,-5.000000000e+00,-1.570796371e+00,-5.027432442e+00,-4.969116688e+00,-1.580227375e+00,-3.088331223e-02,-2.743244171e-02,-9.431088343e-03,4.130759835e-02,9.431088343e-03
55,-5.000000000e+00,-4.000000000e+00,3.141592503e+00,-5.019669056e+00,-3.960059404e+00,3.130312204e+00,1.966905594e-02,-3.994059563e-02,-1.128039788e-02,4.452103749e-02,1.128039788e-02
56,-5.000000000e+00,-3.000000000e+00,-1.570796371e+00,-5.007982731e+00,-2.950718641e+00,-1.584711313e+00,-4.928135872e-02,-7.982730865e-03,-1.391499769e-02,4.992370307e-02,1.391499769e-02
57,-5.000000000e+00,-2.000000000e+00,3.141592503e+00,-4.993585587e+00,-1.940660000e+00,3.125253201e+00,-6.414413452e-03,-5.934000015e-02,-1.633946225e-02,5.968568102e-02,1.633946225e-02
58,-5.000000000e+00,-1.000000000e+00,-1.570796371e+00,-4.976252079e+00,-9.293450713e-01,-1.589327335e+00,-7.065492868e-02,2.374792099e-02,-1.853094995e-02,7.453913987e-02,1.853094995e-02
59,-5.000000000e+00,0.000000000e+00,3.141592503e+00,-4.954582691e+00,8.110098541e-02,3.120668173e+00,-4.541730881e-02,-8.110099286e-02,-2.092446387e-02,9.295215458e-02,2.092446387e-02
60,-5.000000000e+00,1.000000000e+00,-1.570796371e+00,-4.929972172e+00,1.091453791e+00,-1.594039321e+00,-9.145379066e-02,7.002782822e-02,-2.324295044e-02,1.151854694e-01,2.324295044e-02
61,-5.000000000e+00,2.000000000e+00,3.141592503e+00,-4.901992798e+00,2.103738308e+00,3.115892410e+00,-9.800720215e-02,-1.037383080e-01,-2.570020780e-02,1.427131742e-01,2.570020780e-02
62,-5.000000000e+00,3.000000000e+00,-1.570796371e+00,-4.872209549e+00,3.113616228e+00,-1.598780632e+00,-1.136162281e-01,1.277904510e-01,-2.798432671e-02,1.709942818e-01,2.798432671e-02
63,-5.000000000e+00,4.000000000e+00,3.141592503e+00,-4.839433193e+00,4.123635769e+00,3.111143112e+00,-1.605668068e-01,-1.236357689e-01,-3.044936247e-02,2.026511878e-01,3.044936247e-02
64,-5.000000000e+00,5.000000000e+00,-1.570796371e+00,-4.802018642e+00,5.131693840e+00,-1.603107095e+00,-1.316938400e-01,1.979813576e-01,-3.231075406e-02,2.377811670e-01,3.231075406e-02
65,-5.000000000e+00,6.000000000e+00,3.141592503e+00,-4.762247086e+00,6.138120651e+00,3.107529402e+00,-2.377529144e-01,-1.381206512e-01,-3.406317160e-02,2.749613822e-01,3.406317160e-02
66,-5.000000000e+00,7.000000000e+00,-1.570796371e+00,-4.717669964e+00,7.142512321e+00,-1.606373668e+00,-1.425123215e-01,2.823300362e-01,-3.557736799e-02,3.162594140e-01,3.557736799e-02
67,-5.000000000e+00,8.000000000e+00,3.141592503e+00,-4.667328358e+00,8.147894859e+00,3.104115009e+00,-3.326716423e-01,-1.478953362e-01,-3.747753426e-02,3.640652001e-01,3.747753426e-02
68,-4.000000000e+00,-8.000000000e+00,0.000000000e+00,-4.036360264e+00,-7.989858627e+00,-6.184651051e-03,-3.636026382e-02,1.014137268e-02,-6.184651051e-03,3.774806112e-02,6.184651051e-03
69,-4.000000000e+00,-7.000000000e+00,1.570796371e+00,-4.041035175e+00,-6.986659050e+00,1.562916040e+00,1.334095001e-02,4.103517532e-02,-7.880320773e-03,4.314935207e-02,7.880320773e-03
70,-4.000000000e+00,-6.000000000e+00,0.000000000e+00,-4.040744781e+00,-5.982348919e+00,-9.567787871e-03,-4.074478149e-02,1.765108109e-02,-9.567787871e-03,4.440380633e-02,9.567787871e-03
71,-4.000000000e+00,-5.000000000e+00,1.570796371e+00,-4.035781384e+00,-4.976353645e+00,1.559228778e+00,2.364635468e-02,3.578138351e-02,-1.156764105e-02,4.288889840e-02,1.156764105e-02
72,-4.000000000e+00,-4.000000000e+00,0.000000000e+00,-4.026836872e+00,-3.970447779e+00,-1.344243437e-02,-2.683687210e-02,2.955222130e-02,-1.344243437e-02,3.991931304e-02,1.344243437e-02
73,-4.000000000e+00,-3.000000000e+00,1.570796371e+00,-4.013575554e+00,-2.962394714e+00,1.554791451e+00,3.760528564e-02,1.357555389e-02,-1.600491442e-02,3.998066112e-02,1.600491442e-02
74,-4.000000000e+00,-2.000000000e+00,0.000000000e+00,-3.996320963e+00,-1.954177022e+00,-1.829289272e-02,3.679037094e-03,4.582297802e-02,-1.829289272e-02,4.597043246e-02,1.829289272e-02
75,-4.000000000e+00,-1.000000000e+00,1.570796371e+00,-3.978410244e+00,-9.453417659e-01,1.549989104e+00,5.465823412e-02,-2.158975601e-02,-2.080725133e-02,5.876768008e-02,2.080725133e-02
76,-4.000000000e+00,0.000000000e+00,0.000000000e+00,-3.955107450e+00,6.438309699e-02,-2.322560921e-02,4.489254951e-02,6.438309699e-02,-2.322560921e-02,7.848900557e-02,2.322560921e-02
77,-4.000000000e+00,1.000000000e+00,1.570796371e+00,-3.929108620e+00,1.072220087e+00,1.545375466e+00,7.222008705e-02,-7.089138031e-02,-2.542094700e-02,1.011994481e-01,2.542094700e-02
78,-4.000000000e+00,2.000000000e+00,0.000000000e+00,-3.899649382e+00,2.080571651e+00,-2.771988511e-02,1.003506184e-01,8.057165146e-02,-2.771988511e-02,1.286935806e-01,2.771988511e-02
79,-4.000000000e+00,3.000000000e+00,1.570796371e+00,-3.867819309e+00,3.089907408e+00,1.540613413e+00,8.990740776e-02,-1.321806908e-01,-3.018292226e-02,1.598595530e-01,3.018292226e-02
80,-4.000000000e+00,4.000000000e+00,0.000000000e+00,-3.833836555e+00,4.096698284e+00,-3.233765438e-02,1.661634445e-01,9.669828415e-02,-3.233765438e-02,1.922520399e-01,3.233765438e-02
81,-4.000000000e+00,5.000000000e+00,1.570796371e+00,-3.793743610e+00,5.103247643e+00,1.536553025e+00,1.032476425e-01,-2.062563896e-01,-3.424332663e-02,2.306550890e-01,3.424332663e-02
82,-4.000000000e+00,6.000000000e+00,0.000000000e+00,-3.751918316e+00,6.107488155e+00,-3.597410396e-02,2.480816841e-01,1.074881554e-01,-3.597410396e-02,2.703668475e-01,3.597410396e-02
83,-4.000000000e+00,7.000000000e+00,1.570796371e+00,-3.706161499e+00,7.110944748e+00,1.533348680e+00,1.109447479e-01,-2.938385010e-01,-3.744767606e-02,3.140856624e-01,3.744767606e-02
84,-4.000000000e+00,8.000000000e+00,0.000000000e+00,-3.653903484e+00,8.114367485e+00,-3.915432841e-02,3.460965157e-01,1.143674850e-01,-3.915432841e-02,3.645033836e-01,3.915432841e-02
85,-3.000000000e+00,-8.000000000e+00,3.141592503e+00,-3.050061941e+00,-7.998769760e+00,3.133372068e+00,5.006194115e-02,-1.229763031e-03,-8.220528252e-03,5.007704347e-02,8.220528252e-03
86,-3.000000000e+00,-7.000000000e+00,-1.570796371e+00,-3.055189371e+00,-6.996653557e+00,-1.581065297e+00,-3.346443176e-03,-5.518937111e-02,-1.026899088e-02,5.529073626e-02,1.026899088e-02
87,-3.000000000e+00,-6.000000000e+00,3.141592503e+00,-3.053302526e+00,-5.993148327e+00,3.129399776e+00,5.330252647e-02,-6.851673126e-03,-1.219267305e-02,5.374109000e-02,1.219267305e-02
88,-3.000000000e+00,-5.000000000e+00,-1.570796371e+00,-3.046439409e+00,-4.989066601e+00,-1.584829330e+00,-1.093339920e-02,-4.643940926e-02,-1.403299719e-02,4.770909622e-02,1.403299719e-02
89,-3.000000000e+00,-4.000000000e+00,3.141592503e+00,-3.034518003e+00,-3.983930588e+00,3.125578165e+00,3.451800346e-02,-1.606965065e-02,-1.601437107e-02,3.807526827e-02,1.601437107e-02
90,-3.000000000e+00,-3.000000000e+00,-1.570796371e+00,-3.018944740e+00,-2.977989912e+00,-1.589098811e+00,-2.201008797e-02,-1.894474030e-02,-1.830250025e-02,2.904044092e-02,1.830250025e-02
91,-3.000000000e+00,-2.000000000e+00,3.141592503e+00,-3.000691891e+00,-1.970748067e+00,3.121065617e+00,6.918907166e-04,-2.925193310e-02,-2.052688040e-02,2.926011384e-02,2.052688040e-02
92,-3.000000000e+00,-1.000000000e+00,-1.570796371e+00,-2.980163336e+00,-9.639660120e-01,-1.593951702e+00,-3.603398800e-02,1.983666420e-02,-2.315531857e-02,4.113321751e-02,2.315531857e-02
93,-3.000000000e+00,0.000000000e+00,3.141592503e+00,-2.956044912e+00,4.302302003e-02,3.116177082e+00,-4.395508766e-02,-4.302302375e-02,-2.541545779e-02,6.150634587e-02,2.541545779e-02
94,-3.000000000e+00,1.000000000e+00,-1.570796371e+00,-2.928479910e+00,1.049277782e+00,-1.598503113e+00,-4.927778244e-02,7.152009010e-02,-2.770677768e-02,8.685288578e-02,2.770677768e-02
95,-3.000000000e+00,2.000000000e+00,3.141592503e+00,-2.897015572e+00,2.055494070e+00,3.111232042e+00,-1.029844284e-01,-5.549407005e-02,-3.036054038e-02,1.169845462e-01,3.036054038e-02
96,-3.000000000e+00,3.000000000e+00,-1.570796371e+00,-2.862830400e+00,3.061120749e+00,-1.603449941e+00,-6.112074852e-02,1.371695995e-01,-3.265364841e-02,1.501707137e-01,3.265364841e-02
97,-3.000000000e+00,4.000000000e+00,3.141592503e+00,-2.825969219e+00,4.066358089e+00,3.106702089e+00,-1.740307808e-01,-6.635785103e-02,-3.489047289e-02,1.862527281e-01,3.489047289e-02
98,-3.000000000e+00,5.000000000e+00,-1.570796371e+00,-2.783702374e+00,5.070018768e+00,-1.607722640e+00,-7.001876831e-02,2.162976265e-01,-3.692633659e-02,2.273483872e-01,3.692633659e-02
99,-3.000000000e+00,6.000000000e+00,3.141592503e+00,-2.738796949e+00,6.072624683e+00,3.102905512e+00,-2.612030506e-01,-7.262468338e-02,-3.868713602e-02,2.711113691e-01,3.868713602e-02
100,-3.000000000e+00,7.000000000e+00,-1.570796371e+00,-2.688881397e+00,7.074172020e+00,-1.611087441e+00,-7.417201996e-02,3.111186028e-01,-4.029105976e-02,3.198378682e-01,4.029105976e-02
101,-3.000000000e+00,8.000000000e+00,3.141592503e+00,-2.633352041e+00,8.075737953e+00,3.099395275e+00,-3.666479588e-01,-7.573843002e-02,-4.219720513e-02,3.743888736e-01,4.219720513e-02
102,-2.000000000e+00,-8.000000000e+00,0.000000000e+00,-2.062195063e+00,-8.008269310e+00,-1.006932929e-02,-6.219506264e-02,-8.269309998e-03,-1.006932929e-02,6.274238974e-02,1.006932929e-02
103,-2.000000000e+00,-7.000000000e+00,1.570796371e+00,-2.067300797e+00,-7.006907463e+00,1.558719039e+00,-6.907463074e-03,6.730079651e-02,-1.207738928e-02,6.765434146e-02,1.207738928e-02
104,-2.000000000e+00,-6.000000000e+00,0.000000000e+00,-2.063356161e+00,-6.004181385e+00,-1.415342744e-02,-6.335616112e-02,-4.181385040e-03,-1.415342744e-02,6.349399686e-02,1.415342744e-02
105,-2.000000000e+00,-5.000000000e+00,1.570796371e+00,-2.056188583e+00,-5.001487255e+00,1.554559708e+00,-1.487255096e-03,5.618858337e-02,-1.623671502e-02,5.620826408e-02,1.623671502e-02
106,-2.000000000e+00,-4.000000000e+00,0.000000000e+00,-2.041637421e+00,-3.998090267e+00,-1.815644279e-02,-4.163742065e-02,1.909732819e-03,-1.815644279e-02,4.168119282e-02,1.815644279e-02
107,-2.000000000e+00,-3.000000000e+00,1.570796371e+00,-2.025070906e+00,-2.993900776e+00,1.550169826e+00,6.099224091e-03,2.507090569e-02,-2.062657289e-02,2.580214851e-02,2.062657289e-02
108,-2.000000000e+00,-2.000000000e+00,0.000000000e+00,-2.005291224e+00,-1.990047812e+00,-2.313259430e-02,-5.291223526e-03,9.952187538e-03,-2.313259430e-02,1.127133891e-02,2.313259430e-02
109,-2.000000000e+00,-1.000000000e+00,1.570796371e+00,-1.982343793e+00,-9.850381017e-01,1.545251012e+00,1.496189833e-02,-1.765620708e-02,-2.554536238e-02,2.314303443e-02,2.554536238e-02
110,-2.000000000e+00,0.000000000e+00,0.000000000e+00,-1.955505610e+00,1.896699332e-02,-2.793004550e-02,4.449439049e-02,1.896699332e-02,-2.793004550e-02,4.836835340e-02,2.793004550e-02
111,-2.000000000e+00,1.000000000e+00,1.570796371e+00,-1.926088214e+00,1.022624373e+00,1.540370822e+00,2.262437344e-02,-7.391178608e-02,-3.042555042e-02,7.729692012e-02,3.042555042e-02
112,-2.000000000e+00,2.000000000e+00,0.000000000e+00,-1.892758250e+00,2.027348995e+00,-3.304424137e-02,1.072417498e-01,2.734899521e-02,-3.304424137e-02,1.106741130e-01,3.304424137e-02
113,-2.000000000e+00,3.000000000e+00,1.570796371e+00,-1.856860161e+00,3.030491829e+00,1.535699725e+00,3.049182892e-02,-1.431398392e-01,-3.509661555e-02,1.463515162e-01,3.509661555e-02
114,-2.000000000e+00,4.000000000e+00,0.000000000e+00,-1.817209244e+00,4.032116413e+00,-3.743547201e-02,1.827907562e-01,3.211641312e-02,-3.743547201e-02,1.855907440e-01,3.743547201e-02
115,-2.000000000e+00,5.000000000e+00,1.570796371e+00,-1.773043990e+00,5.034861088e+00,1.531200171e+00,3.486108780e-02,-2.269560099e-01,-3.959619626e-02,2.296177745e-01,3.959619626e-02
116,-2.000000000e+00,6.000000000e+00,0.000000000e+00,-1.726163268e+00,6.036171913e+00,-4.103450105e-02,2.738367319e-01,3.617191315e-02,-4.103450105e-02,2.762154341e-01,4.103450105e-02
117,-2.000000000e+00,7.000000000e+00,1.570796371e+00,-1.674341440e+00,7.036400795e+00,1.528198123e+00,3.640079498e-02,-3.256585598e-01,-4.259821773e-02,3.276866078e-01,4.259821773e-02
118,-2.000000000e+00,8.000000000e+00,0.000000000e+00,-1.614698529e+00,8.036024094e+00,-4.471205920e-02,3.853014708e-01,3.602409363e-02,-4.471205920e-02,3.869818747e-01,4.471205920e-02
119,-1.000000000e+00,-8.000000000e+00,3.141592503e+00,-1.080253482e+00,-8.021762848e+00,3.129118681e+00,8.025348186e-02,2.176284790e-02,-1.247377507e-02,8.315192908e-02,1.247377507e-02
120,-1.000000000e+00,-7.000000000e+00,-1.570796371e+00,-1.083317637e+00,-7.020906448e+00,-1.585537314e+00,2.090644836e-02,-8.331757784e-02,-1.474092249e-02,8.590051532e-02,1.474092249e-02
121,-1.000000000e+00,-6.000000000e+00,3.141592503e+00,-1.077822208e+00,-6.019828796e+00,3.124834299e+00,7.782226801e-02,1.982879639e-02,-1.675827056e-02,8.030869812e-02,1.675827056e-02
122,-1.000000000e+00,-5.000000000e+00,-1.570796371e+00,-1.066360235e+00,-5.017605782e+00,-1.589450359e+00,1.760578156e-02,-6.636023521e-02,-1.865403913e-02,6.865599006e-02,1.865403913e-02
123,-1.000000000e+00,-4.000000000e+00,3.141592503e+00,-1.051494718e+00,-4.015804291e+00,3.120859385e+00,5.149471760e-02,1.580429077e-02,-2.073323354e-02,5.386540294e-02,2.073323354e-02
124,-1.000000000e+00,-3.000000000e+00,-1.570796371e+00,-1.032612562e+00,-3.014667511e+00,-1.593839288e+00,1.466751099e-02,-3.261256218e-02,-2.304294892e-02,3.575912490e-02,2.304294892e-02
125,-1.000000000e+00,-2.000000000e+00,3.141592503e+00,-1.011010885e+00,-2.011202812e+00,3.115916729e+00,1.101094484e-02,1.120281219e-02,-2.567584254e-02,1.570808329e-02,2.567584254e-02
126,-1.000000000e+00,-1.000000000e+00,-1.570796371e+00,-9.862732291e-01,-1.009305239e+00,-1.599176645e+00,9.305238724e-03,1.372677088e-02,-2.838026173e-02,1.658347622e-02,2.838026173e-02
127,-1.000000000e+00,0.000000000e+00,3.141592503e+00,-9.561321735e-01,-8.397549391e-03,3.110838175e+00,-4.386782646e-02,8.397545666e-03,-3.075442277e-02,4.466436058e-02,3.075442277e-02
128,-1.000000000e+00,1.000000000e+00,-1.570796371e+00,-9.249415994e-01,9.943364263e-01,-1.603913188e+00,5.663573742e-03,7.505834103e-02,-3.311681002e-02,7.527171075e-02,3.311681002e-02
129,-1.000000000e+00,2.000000000e+00,3.141592503e+00,-8.883733749e-01,1.995345831e+00,3.106068373e+00,-1.116265655e-01,4.654169083e-03,-3.552417085e-02,1.117235497e-01,3.552417085e-02
130,-1.000000000e+00,3.000000000e+00,-1.570796371e+00,-8.504597545e-01,2.995648623e+00,-1.608682513e+00,4.351377487e-03,1.495402455e-01,-3.788622096e-02,1.496035308e-01,3.788622096e-02
