graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
55,-5.000000000e+00,-4.000000000e+00,3.141592503e+00,-4.991339207e+00,-3.988218784e+00,3.140794277e+00,-8.660793304e-03,-1.178121567e-02,-7.982556708e-04,1.462211926e-02,7.982556708e-04
56,-5.000000000e+00,-3.000000000e+00,-1.570796371e+00,-4.993910313e+00,-2.991261005e+00,-1.570984364e+00,-8.738994598e-03,6.089687347e-03,-1.880275522e-04,1.065149438e-02,1.880275522e-04
57,-5.000000000e+00,-2.000000000e+00,3.141592503e+00,-4.987647533e+00,-1.992680907e+00,3.141111374e+00,-1.235246658e-02,-7.319092751e-03,-4.811563995e-04,1.435801387e-02,4.811563995e-04
58,-5.000000000e+00,-1.000000000e+00,-1.570796371e+00,-4.994055748e+00,-9.875875115e-01,-1.571348429e+00,-1.241248846e-02,5.944252014e-03,-5.520927953e-04,1.376241259e-02,5.520927953e-04
59,-5.000000000e+00,0.000000000e+00,3.141592503e+00,-4.988208294e+00,8.621661924e-03,3.141357183e+00,-1.179170609e-02,-8.621662855e-03,-2.352850570e-04,1.460744347e-02,2.352850570e-04
60,-5.000000000e+00,1.000000000e+00,-1.570796371e+00,-4.992802143e+00,1.007130623e+00,-1.571108460e+00,-7.130622864e-03,7.197856903e-03,-3.121092741e-04,1.013187692e-02,3.121092741e-04
61,-5.000000000e+00,2.000000000e+00,3.141592503e+00,-4.985051155e+00,2.012299061e+00,3.141226292e+00,-1.494884491e-02,-1.229906082e-02,-3.663142270e-04,1.935807057e-02,3.663142270e-04
62,-5.000000000e+00,3.000000000e+00,-1.570796371e+00,-4.990839481e+00,3.009228945e+00,-1.571174860e+00,-9.228944778e-03,9.160518646e-03,-3.784915316e-04,1.300340425e-02,3.784915316e-04
63,-5.000000000e+00,4.000000000e+00,3.141592503e+00,-4.986589909e+00,4.007475376e+00,3.141391039e+00,-1.341009140e-02,-7.475376129e-03,-2.016252256e-04,1.535290852e-02,2.016252256e-04
64,-5.000000000e+00,5.000000000e+00,-1.570796371e+00,-4.990491390e+00,5.012782097e+00,-1.571479917e+00,-1.278209686e-02,9.508609772e-03,-6.835193490e-04,1.593096554e-02,6.835193490e-04
65,-5.000000000e+00,6.000000000e+00,3.141592503e+00,-4.987044811e+00,6.009045601e+00,3.140982151e+00,-1.295518875e-02,-9.045600891e-03,-6.104487693e-04,1.580062695e-02,6.104487693e-04
66,-5.000000000e+00,7.000000000e+00,-1.570796371e+00,-4.989860535e+00,7.007363319e+00,-1.571305394e+00,-7.363319397e-03,1.013946533e-02,-5.090934574e-04,1.253105048e-02,5.090934574e-04
67,-5.000000000e+00,8.000000000e+00,3.141592503e+00,-4.984162331e+00,8.013600349e+00,3.140302420e+00,-1.583766937e-02,-1.360082626e-02,-1.290169545e-03,2.087616548e-02,1.290169545e-03
68,-4.000000000e+00,-8.000000000e+00,0.000000000e+00,-4.002469540e+00,-7.996103287e+00,-9.070886299e-04,-2.469539642e-03,3.896713257e-03,-9.070886299e-04,4.613350146e-03,9.070886299e-04
69,-4.000000000e+00,-7.000000000e+00,1.570796371e+00,-3.993494749e+00,-6.997221470e+00,1.570087433e+00,2.778530121e-03,-6.505489349e-03,-7.089034189e-04,7.074010093e-03,7.089034189e-04
70,-4.000000000e+00,-6.000000000e+00,0.000000000e+00,-3.999279022e+00,-5.996608257e+00,-8.175774128e-04,7.209777832e-04,3.391742706e-03,-8.175774128e-04,3.467524657e-03,8.175774128e-04
71,-4.000000000e+00,-5.000000000e+00,1.570796371e+00,-3.988774061e+00,-4.997375965e+00,1.570177317e+00,2.624034882e-03,-1.122570038e-02,-6.190711283e-04,1.152830943e-02,6.190711283e-04
72,-4.000000000e+00,-4.000000000e+00,0.000000000e+00,-3.995774031e+00,-3.997331858e+00,-5.680170725e-04,4.225969315e-03,2.668142319e-03,-5.680170725e-04,4.997779150e-03,5.680170725e-04
73,-4.000000000e+00,-3.000000000e+00,1.570796371e+00,-3.989433050e+00,-2.996221066e+00,1.569709420e+00,3.778934479e-03,-1.056671143e-02,-1.086941338e-03,1.122210920e-02,1.086941338e-03
74,-4.000000000e+00,-2.000000000e+00,0.000000000e+00,-3.993710518e+00,-1.997419477e+00,-7.471886347e-04,6.289482117e-03,2.580523491e-03,-7.471886347e-04,6.798285525e-03,7.471886347e-04
75,-4.000000000e+00,-1.000000000e+00,1.570796371e+00,-3.987957239e+00,-9.965533614e-01,1.569856763e+00,3.446638584e-03,-1.204276085e-02,-9.395758971e-04,1.252626814e-02,9.395758971e-04
76,-4.000000000e+00,0.000000000e+00,0.000000000e+00,-3.994818211e+00,3.134896047e-03,-8.359011263e-04,5.181789398e-03,3.134896047e-03,-8.359011263e-04,6.056278944e-03,8.359011263e-04
77,-4.000000000e+00,1.000000000e+00,1.570796371e+00,-3.986682892e+00,1.001741052e+00,1.570333242e+00,1.741051674e-03,-1.331710815e-02,-4.631524789e-04,1.343043707e-02,4.631524789e-04
78,-4.000000000e+00,2.000000000e+00,0.000000000e+00,-3.990575790e+00,2.003755331e+00,-8.034374332e-04,9.424209595e-03,3.755331039e-03,-8.034374332e-04,1.014486235e-02,8.034374332e-04
79,-4.000000000e+00,3.000000000e+00,1.570796371e+00,-3.984937429e+00,3.004460335e+00,1.570297360e+00,4.460334778e-03,-1.506257057e-02,-4.990579328e-04,1.570909470e-02,4.990579328e-04
80,-4.000000000e+00,4.000000000e+00,0.000000000e+00,-3.990107059e+00,4.005391121e+00,-8.786553517e-04,9.892940521e-03,5.391120911e-03,-8.786553517e-04,1.126651932e-02,8.786553517e-04
81,-4.000000000e+00,5.000000000e+00,1.570796371e+00,-3.982198000e+00,5.005491734e+00,1.569858551e+00,5.491733551e-03,-1.780200005e-02,-9.377636597e-04,1.862982474e-02,9.377636597e-04
82,-4.000000000e+00,6.000000000e+00,0.000000000e+00,-3.984820604e+00,6.006587982e+00,-1.160758431e-03,1.517939568e-02,6.587982178e-03,-1.160758431e-03,1.654737256e-02,1.160758431e-03
83,-4.000000000e+00,7.000000000e+00,1.570796371e+00,-3.981687546e+00,7.006391048e+00,1.569862843e+00,6.391048431e-03,-1.831245422e-02,-9.334824281e-04,1.939565688e-02,9.334824281e-04
84,-4.000000000e+00,8.000000000e+00,0.000000000e+00,-3.982301950e+00,8.006162643e+00,-1.145563903e-03,1.769804955e-02,6.162643433e-03,-1.145563903e-03,1.874030754e-02,1.145563903e-03
85,-3.000000000e+00,-8.000000000e+00,3.141592503e+00,-2.993818521e+00,-7.993184090e+00,3.141346455e+00,-6.181478500e-03,-6.815433502e-03,-2.460173564e-04,9.201130830e-03,2.460173564e-04
86,-3.000000000e+00,-7.000000000e+00,-1.570796371e+00,-2.994115114e+00,-6.992743969e+00,-1.570824981e+00,-7.256031036e-03,5.884885788e-03,-2.865714487e-05,9.342476726e-03,2.865714487e-05
87,-3.000000000e+00,-6.000000000e+00,3.141592503e+00,-2.991318703e+00,-5.992334366e+00,3.141495943e+00,-8.681297302e-03,-7.665634155e-03,-9.653715097e-05,1.158131566e-02,9.653715097e-05
88,-3.000000000e+00,-5.000000000e+00,-1.570796371e+00,-2.993002415e+00,-4.992454052e+00,-1.570600152e+00,-7.545948029e-03,6.997585297e-03,1.962471724e-04,1.029113866e-02,1.962471724e-04
89,-3.000000000e+00,-4.000000000e+00,3.141592503e+00,-2.989332438e+00,-3.991482019e+00,3.141450644e+00,-1.066756248e-02,-8.518218994e-03,-1.420414192e-04,1.365126204e-02,1.420414192e-04
90,-3.000000000e+00,-3.000000000e+00,-1.570796371e+00,-2.994073391e+00,-2.991188765e+00,-1.570844889e+00,-8.811235428e-03,5.926609039e-03,-4.854360668e-05,1.061897259e-02,4.854360668e-05
91,-3.000000000e+00,-2.000000000e+00,3.141592503e+00,-2.987667084e+00,-1.990773082e+00,3.141187191e+00,-1.233291626e-02,-9.226918221e-03,-4.054152814e-04,1.540249493e-02,4.054152814e-04
92,-3.000000000e+00,-1.000000000e+00,-1.570796371e+00,-2.995231152e+00,-9.898417592e-01,-1.571315527e+00,-1.015824080e-02,4.768848419e-03,-5.191614619e-04,1.122193318e-02,5.191614619e-04
93,-3.000000000e+00,0.000000000e+00,3.141592503e+00,-2.987255096e+00,9.718677029e-03,3.141178370e+00,-1.274490356e-02,-9.718678892e-03,-4.140917154e-04,1.602764055e-02,4.140917154e-04
94,-3.000000000e+00,1.000000000e+00,-1.570796371e+00,-2.993603945e+00,1.009547114e+00,-1.571150780e+00,-9.547114372e-03,6.396055222e-03,-3.543874482e-04,1.149160229e-02,3.543874482e-04
95,-3.000000000e+00,2.000000000e+00,3.141592503e+00,-2.984930754e+00,2.009746075e+00,3.141233921e+00,-1.506924629e-02,-9.746074677e-03,-3.585561935e-04,1.794625819e-02,3.585561935e-04
96,-3.000000000e+00,3.000000000e+00,-1.570796371e+00,-2.990153074e+00,3.010529041e+00,-1.571743131e+00,-1.052904129e-02,9.846925735e-03,-9.467559285e-04,1.441605575e-02,9.467559285e-04
97,-3.000000000e+00,4.000000000e+00,3.141592503e+00,-2.984880686e+00,4.008724689e+00,3.141040564e+00,-1.511931419e-02,-8.724451065e-03,-5.520115956e-04,1.745593548e-02,5.520115956e-04
98,-3.000000000e+00,5.000000000e+00,-1.570796371e+00,-2.987122059e+00,5.009366512e+00,-1.571745634e+00,-9.366512299e-03,1.287794113e-02,-9.492773679e-04,1.592397317e-02,9.492773679e-04
99,-3.000000000e+00,6.000000000e+00,3.141592503e+00,-2.984956264e+00,6.008465290e+00,3.140830278e+00,-1.504373550e-02,-8.465290070e-03,-7.622650592e-04,1.726195589e-02,7.622650592e-04
100,-3.000000000e+00,7.000000000e+00,-1.570796371e+00,-2.985573053e+00,7.007996559e+00,-1.571788311e+00,-7.996559143e-03,1.442694664e-02,-9.920211742e-04,1.649490185e-02,9.920211742e-04
101,-3.000000000e+00,8.000000000e+00,3.141592503e+00,-2.983760357e+00,8.009081841e+00,3.140740156e+00,-1.623964310e-02,-9.082317352e-03,-8.523276774e-04,1.860683970e-02,8.523276774e-04
102,-2.000000000e+00,-8.000000000e+00,0.000000000e+00,-1.997465134e+00,-7.996191502e+00,-4.875160521e-04,2.534866333e-03,3.808498383e-03,-4.875160521e-04,4.574954510e-03,4.875160521e-04
103,-2.000000000e+00,-7.000000000e+00,1.570796371e+00,-1.993804216e+00,-6.996911049e+00,1.570160031e+00,3.088951111e-03,-6.195664406e-03,-6.362837739e-04,6.922996137e-03,6.362837739e-04
104,-2.000000000e+00,-6.000000000e+00,0.000000000e+00,-1.997339964e+00,-5.996608257e+00,-4.783413024e-04,2.660036087e-03,3.391742706e-03,-4.783413024e-04,4.310418852e-03,4.783413024e-04
105,-2.000000000e+00,-5.000000000e+00,1.570796371e+00,-1.991091967e+00,-4.996912956e+00,1.570462584e+00,3.087043762e-03,-8.908033371e-03,-3.337294620e-04,9.427772835e-03,3.337294620e-04
106,-2.000000000e+00,-4.000000000e+00,0.000000000e+00,-1.996095777e+00,-3.997129202e+00,-1.558932709e-04,3.904223442e-03,2.870798111e-03,-1.558932709e-04,4.846075084e-03,1.558932709e-04
107,-2.000000000e+00,-3.000000000e+00,1.570796371e+00,-1.988579988e+00,-2.996579885e+00,1.569949031e+00,3.420114517e-03,-1.142013073e-02,-8.473807247e-04,1.192126516e-02,8.473807247e-04
108,-2.000000000e+00,-2.000000000e+00,0.000000000e+00,-1.995028734e+00,-1.997569799e+00,-5.770863499e-04,4.971265793e-03,2.430200577e-03,-5.770863499e-04,5.533475894e-03,5.770863499e-04
109,-2.000000000e+00,-1.000000000e+00,1.570796371e+00,-1.986127019e+00,-9.979774356e-01,1.569994807e+00,2.022564411e-03,-1.387298107e-02,-8.015927160e-04,1.401964203e-02,8.015927160e-04
110,-2.000000000e+00,0.000000000e+00,0.000000000e+00,-1.994015455e+00,1.705898903e-03,-7.641074480e-04,5.984544754e-03,1.705898903e-03,-7.641074480e-04,6.222930737e-03,7.641074480e-04
111,-2.000000000e+00,1.000000000e+00,1.570796371e+00,-1.984407902e+00,1.000976801e+00,1.570195079e+00,9.768009186e-04,-1.559209824e-02,-6.012664526e-04,1.562266517e-02,6.012664526e-04
112,-2.000000000e+00,2.000000000e+00,0.000000000e+00,-1.991102219e+00,2.002481937e+00,-1.148877316e-03,8.897781372e-03,2.481937408e-03,-1.148877316e-03,9.237452410e-03,1.148877316e-03
113,-2.000000000e+00,3.000000000e+00,1.570796371e+00,-1.984033108e+00,3.001787663e+00,1.570144653e+00,1.787662506e-03,-1.596689224e-02,-6.517471047e-04,1.606665365e-02,6.517471047e-04
114,-2.000000000e+00,4.000000000e+00,0.000000000e+00,-1.989609003e+00,4.002693653e+00,-1.278173528e-03,1.039099693e-02,2.693653107e-03,-1.278173528e-03,1.073445752e-02,1.278173528e-03
115,-2.000000000e+00,5.000000000e+00,1.570796371e+00,-1.983352065e+00,5.001779556e+00,1.569684863e+00,1.779556274e-03,-1.664793491e-02,-1.111549442e-03,1.674277708e-02,1.111549442e-03
116,-2.000000000e+00,6.000000000e+00,0.000000000e+00,-1.990388155e+00,6.002012730e+00,-8.101811982e-04,9.611845016e-03,2.012729645e-03,-8.101811982e-04,9.820317850e-03,8.101811982e-04
117,-2.000000000e+00,7.000000000e+00,1.570796371e+00,-1.985501528e+00,7.002256870e+00,1.569855213e+00,2.256870270e-03,-1.449847221e-02,-9.411799256e-04,1.467307564e-02,9.411799256e-04
118,-2.000000000e+00,8.000000000e+00,0.000000000e+00,-1.987471700e+00,8.001097679e+00,-8.900636458e-04,1.252830029e-02,1.097679138e-03,-8.900636458e-04,1.257629599e-02,8.900636458e-04
119,-1.000000000e+00,-8.000000000e+00,3.141592503e+00,-9.901564121e-01,-7.994214535e+00,3.141270876e+00,-9.843587875e-03,-5.785465240e-03,-3.217597841e-04,1.141787320e-02,3.217597841e-04
120,-1.000000000e+00,-7.000000000e+00,-1.570796371e+00,-9.916574955e-01,-6.994352818e+00,-1.570816159e+00,-5.647182465e-03,8.342504501e-03,-1.985718700e-05,1.007412840e-02,1.985718700e-05
121,-1.000000000e+00,-6.000000000e+00,3.141592503e+00,-9.878979325e-01,-5.993054867e+00,3.141286612e+00,-1.210206747e-02,-6.945133209e-03,-3.060250601e-04,1.395331137e-02,3.060250601e-04
122,-1.000000000e+00,-5.000000000e+00,-1.570796371e+00,-9.929229617e-01,-4.992062092e+00,-1.570939898e+00,-7.937908173e-03,7.077038288e-03,-1.435444719e-04,1.063460670e-02,1.435444719e-04
123,-1.000000000e+00,-4.000000000e+00,3.141592503e+00,-9.885827899e-01,-3.991812468e+00,3.141000271e+00,-1.141721010e-02,-8.187532425e-03,-5.923211575e-04,1.404949743e-02,5.923211575e-04
124,-1.000000000e+00,-3.000000000e+00,-1.570796371e+00,-9.950706363e-01,-2.990807772e+00,-1.571155429e+00,-9.192228317e-03,4.929363728e-03,-3.590839624e-04,1.043051761e-02,3.590839624e-04
125,-1.000000000e+00,-2.000000000e+00,3.141592503e+00,-9.865227342e-01,-1.989552855e+00,3.140748024e+00,-1.347726583e-02,-1.044702530e-02,-8.445932181e-04,1.705218665e-02,8.445932181e-04
126,-1.000000000e+00,-1.000000000e+00,-1.570796371e+00,-9.949186444e-01,-9.897040725e-01,-1.571466446e+00,-1.029586792e-02,5.081355572e-03,-6.700970698e-04,1.148151048e-02,6.700970698e-04
127,-1.000000000e+00,0.000000000e+00,3.141592503e+00,-9.858218431e-01,1.097975485e-02,3.140870810e+00,-1.417815685e-02,-1.097975578e-02,-7.218289538e-04,1.793251745e-02,7.218289538e-04
128,-1.000000000e+00,1.000000000e+00,-1.570796371e+00,-9.934733510e-01,1.011182785e+00,-1.571749568e+00,-1.118284464e-02,6.526589394e-03,-9.532182012e-04,1.294806506e-02,9.532182012e-04
129,-1.000000000e+00,2.000000000e+00,3.141592503e+00,-9.839250445e-01,2.009913445e+00,3.140956163e+00,-1.607489586e-02,-9.913563728e-03,-6.363441353e-04,1.888600178e-02,6.363441353e-04
130,-1.000000000e+00,3.000000000e+00,-1.570796371e+00,-9.910665751e-01,3.009821415e+00,-1.571821690e+00,-9.821414948e-03,8.933424950e-03,-1.025315025e-03,1.327653043e-02,1.025315025e-03
